production_record_id,machine_id,line_id,product_id,production_date,shift,planned_quantity,actual_quantity,efficiency_percentage
PRODREC-0003139,MCH-005-02-01,LINE-005-02,PROD-006,2026-01-10,C,136,134,98.94
PRODREC-0003140,MCH-005-02-01,LINE-005-02,PROD-009,2026-01-10,B,108,99,92.45
PRODREC-0003141,MCH-005-02-01,LINE-005-02,PROD-004,2026-01-11,B,92,92,100.0
PRODREC-0003142,MCH-005-02-01,LINE-005-02,PROD-002,2026-01-11,A,146,141,96.73
PRODREC-0003143,MCH-005-02-01,LINE-005-02,PROD-004,2026-01-12,B,144,136,94.62
PRODREC-0003144,MCH-005-02-01,LINE-005-02,PROD-006,2026-01-12,A,106,97,91.7
PRODREC-0003145,MCH-005-02-01,LINE-005-02,PROD-008,2026-01-13,B,136,121,89.11
PRODREC-0003146,MCH-005-02-01,LINE-005-02,PROD-002,2026-01-13,B,139,130,93.53
PRODREC-0003147,MCH-005-02-01,LINE-005-02,PROD-001,2026-01-14,C,119,112,94.63
PRODREC-0003148,MCH-005-02-01,LINE-005-02,PROD-005,2026-01-14,A,123,123,100.0
PRODREC-0003149,MCH-005-02-01,LINE-005-02,PROD-004,2026-01-15,A,122,114,93.72
PRODREC-0003150,MCH-005-02-01,LINE-005-02,PROD-001,2026-01-15,A,93,83,89.61
PRODREC-0003151,MCH-005-02-01,LINE-005-02,PROD-005,2026-01-16,B,95,58,61.73
PRODREC-0003152,MCH-005-02-01,LINE-005-02,PROD-010,2026-01-16,C,118,57,48.66
PRODREC-0003153,MCH-005-02-01,LINE-005-02,PROD-007,2026-01-17,B,92,85,93.09
PRODREC-0003154,MCH-005-02-01,LINE-005-02,PROD-003,2026-01-17,A,93,85,92.07
PRODREC-0003155,MCH-005-02-01,LINE-005-02,PROD-007,2026-01-18,C,114,102,89.92
PRODREC-0003156,MCH-005-02-01,LINE-005-02,PROD-006,2026-01-18,B,105,100,96.15
PRODREC-0003157,MCH-005-02-01,LINE-005-02,PROD-009,2026-01-19,B,100,90,90.7
PRODREC-0003158,MCH-005-02-01,LINE-005-02,PROD-008,2026-01-19,C,147,132,90.03
PRODREC-0003159,MCH-005-02-01,LINE-005-02,PROD-009,2026-01-20,C,138,127,92.53
PRODREC-0003160,MCH-005-02-01,LINE-005-02,PROD-006,2026-01-20,A,133,123,92.68
PRODREC-0003161,MCH-005-02-01,LINE-005-02,PROD-005,2026-01-21,B,131,118,90.54
PRODREC-0003162,MCH-005-02-01,LINE-005-02,PROD-001,2026-01-21,A,145,135,93.15
PRODREC-0003163,MCH-005-02-01,LINE-005-02,PROD-010,2026-01-22,B,139,139,100.0
PRODREC-0003164,MCH-005-02-01,LINE-005-02,PROD-006,2026-01-22,B,145,140,97.19
PRODREC-0003165,MCH-005-02-01,LINE-005-02,PROD-004,2026-01-23,B,131,124,94.96
PRODREC-0003166,MCH-005-02-01,LINE-005-02,PROD-001,2026-01-23,B,83,67,81.19
PRODREC-0003167,MCH-005-02-01,LINE-005-02,PROD-009,2026-01-24,A,120,120,100.0
PRODREC-0003168,MCH-005-02-01,LINE-005-02,PROD-009,2026-01-24,C,132,114,86.9
PRODREC-0003169,MCH-005-02-01,LINE-005-02,PROD-001,2026-01-25,B,102,98,96.81
PRODREC-0003170,MCH-005-02-01,LINE-005-02,PROD-006,2026-01-25,B,140,129,92.64
PRODREC-0003171,MCH-005-02-01,LINE-005-02,PROD-001,2026-01-26,B,146,140,96.4
PRODREC-0003172,MCH-005-02-01,LINE-005-02,PROD-008,2026-01-26,B,83,80,97.28
PRODREC-0003173,MCH-005-02-01,LINE-005-02,PROD-004,2026-01-27,A,133,133,100.0
PRODREC-0003174,MCH-005-02-01,LINE-005-02,PROD-001,2026-01-27,A,98,84,86.5
PRODREC-0003175,MCH-005-02-01,LINE-005-02,PROD-006,2026-01-28,B,91,75,82.58
PRODREC-0003176,MCH-005-02-01,LINE-005-02,PROD-007,2026-01-28,B,122,112,92.54
PRODREC-0003177,MCH-005-02-01,LINE-005-02,PROD-004,2026-01-29,B,142,142,100.0
PRODREC-0003178,MCH-005-02-01,LINE-005-02,PROD-004,2026-01-29,C,96,95,99.29
PRODREC-0003179,MCH-005-02-01,LINE-005-02,PROD-008,2026-01-30,B,113,105,93.04
PRODREC-0003180,MCH-005-02-01,LINE-005-02,PROD-010,2026-01-30,A,108,102,94.86
PRODREC-0003181,MCH-005-02-02,LINE-005-02,PROD-002,2026-01-01,C,128,110,85.96
PRODREC-0003182,MCH-005-02-02,LINE-005-02,PROD-004,2026-01-01,A,133,129,97.01
PRODREC-0003183,MCH-005-02-02,LINE-005-02,PROD-008,2026-01-02,B,149,110,74.01
PRODREC-0003184,MCH-005-02-02,LINE-005-02,PROD-006,2026-01-02,B,144,120,83.79
PRODREC-0003185,MCH-005-02-02,LINE-005-02,PROD-008,2026-01-03,B,148,132,89.86
PRODREC-0003186,MCH-005-02-02,LINE-005-02,PROD-008,2026-01-03,C,80,66,83.71
PRODREC-0003187,MCH-005-02-02,LINE-005-02,PROD-002,2026-01-04,B,91,83,92.2
PRODREC-0003188,MCH-005-02-02,LINE-005-02,PROD-006,2026-01-04,C,90,72,80.58
PRODREC-0003189,MCH-005-02-02,LINE-005-02,PROD-003,2026-01-05,C,111,100,90.27
PRODREC-0003190,MCH-005-02-02,LINE-005-02,PROD-007,2026-01-05,A,147,135,92.38
PRODREC-0003191,MCH-005-02-02,LINE-005-02,PROD-001,2026-01-06,B,97,79,82.23
PRODREC-0003192,MCH-005-02-02,LINE-005-02,PROD-008,2026-01-06,A,134,117,88.06
PRODREC-0003193,MCH-005-02-02,LINE-005-02,PROD-008,2026-01-07,C,91,81,89.81
PRODREC-0003194,MCH-005-02-02,LINE-005-02,PROD-010,2026-01-07,B,85,74,87.77
PRODREC-0003195,MCH-005-02-02,LINE-005-02,PROD-002,2026-01-08,A,134,119,89.24
PRODREC-0003196,MCH-005-02-02,LINE-005-02,PROD-002,2026-01-08,A,136,116,85.66
PRODREC-0003197,MCH-005-02-02,LINE-005-02,PROD-008,2026-01-09,A,88,81,92.32
PRODREC-0003198,MCH-005-02-02,LINE-005-02,PROD-006,2026-01-09,B,98,79,81.25
PRODREC-0003199,MCH-005-02-02,LINE-005-02,PROD-006,2026-01-10,A,85,70,82.97
PRODREC-0003200,MCH-005-02-02,LINE-005-02,PROD-009,2026-01-10,B,132,112,84.86
PRODREC-0003201,MCH-005-02-02,LINE-005-02,PROD-005,2026-01-11,B,87,84,97.5
PRODREC-0003202,MCH-005-02-02,LINE-005-02,PROD-006,2026-01-11,B,136,104,77.13
PRODREC-0003203,MCH-005-02-02,LINE-005-02,PROD-010,2026-01-12,A,128,107,84.3
PRODREC-0003204,MCH-005-02-02,LINE-005-02,PROD-009,2026-01-12,C,86,74,86.32
PRODREC-0003205,MCH-005-02-02,LINE-005-02,PROD-003,2026-01-13,B,112,92,82.73
PRODREC-0003206,MCH-005-02-02,LINE-005-02,PROD-009,2026-01-13,C,93,74,79.93
PRODREC-0003207,MCH-005-02-02,LINE-005-02,PROD-007,2026-01-14,B,81,65,81.44
PRODREC-0003208,MCH-005-02-02,LINE-005-02,PROD-003,2026-01-14,B,89,79,89.56
PRODREC-0003209,MCH-005-02-02,LINE-005-02,PROD-010,2026-01-15,B,91,72,79.57
PRODREC-0003210,MCH-005-02-02,LINE-005-02,PROD-005,2026-01-15,B,82,67,82.67
PRODREC-0003211,MCH-005-02-02,LINE-005-02,PROD-001,2026-01-16,B,126,119,94.81
PRODREC-0003212,MCH-005-02-02,LINE-005-02,PROD-009,2026-01-16,B,112,91,81.73
PRODREC-0003213,MCH-005-02-02,LINE-005-02,PROD-006,2026-01-17,B,87,79,90.95
PRODREC-0003214,MCH-005-02-02,LINE-005-02,PROD-009,2026-01-17,B,84,69,82.63
PRODREC-0003215,MCH-005-02-02,LINE-005-02,PROD-006,2026-01-18,A,128,116,91.13
PRODREC-0003216,MCH-005-02-02,LINE-005-02,PROD-009,2026-01-18,A,94,82,87.76
PRODREC-0003217,MCH-005-02-02,LINE-005-02,PROD-010,2026-01-19,A,119,102,85.99
PRODREC-0003218,MCH-005-02-02,LINE-005-02,PROD-009,2026-01-19,A,126,109,86.53
PRODREC-0003219,MCH-005-02-02,LINE-005-02,PROD-006,2026-01-20,C,146,137,94.04
PRODREC-0003220,MCH-005-02-02,LINE-005-02,PROD-001,2026-01-20,A,145,133,92.16
PRODREC-0003221,MCH-005-02-02,LINE-005-02,PROD-009,2026-01-21,C,124,105,85.14
PRODREC-0003222,MCH-005-02-02,LINE-005-02,PROD-008,2026-01-21,A,124,110,88.81
PRODREC-0003223,MCH-005-02-02,LINE-005-02,PROD-009,2026-01-22,C,86,74,86.96
PRODREC-0003224,MCH-005-02-02,LINE-005-02,PROD-006,2026-01-22,A,112,94,84.08
PRODREC-0003225,MCH-005-02-02,LINE-005-02,PROD-002,2026-01-23,C,91,84,92.49
PRODREC-0003226,MCH-005-02-02,LINE-005-02,PROD-007,2026-01-23,C,119,109,91.99
PRODREC-0003227,MCH-005-02-02,LINE-005-02,PROD-003,2026-01-24,B,110,91,82.83
PRODREC-0003228,MCH-005-02-02,LINE-005-02,PROD-002,2026-01-24,B,82,66,81.69
PRODREC-0003229,MCH-005-02-02,LINE-005-02,PROD-001,2026-01-25,B,91,81,90.08
PRODREC-0003230,MCH-005-02-02,LINE-005-02,PROD-007,2026-01-25,C,105,94,89.77
PRODREC-0003231,MCH-005-02-02,LINE-005-02,PROD-005,2026-01-26,C,86,79,92.71
PRODREC-0003232,MCH-005-02-02,LINE-005-02,PROD-009,2026-01-26,A,135,125,92.62
PRODREC-0003233,MCH-005-02-02,LINE-005-02,PROD-007,2026-01-27,B,91,78,86.02
PRODREC-0003234,MCH-005-02-02,LINE-005-02,PROD-003,2026-01-27,B,90,82,91.16
PRODREC-0003235,MCH-005-02-02,LINE-005-02,PROD-007,2026-01-28,C,149,113,76.15
PRODREC-0003236,MCH-005-02-02,LINE-005-02,PROD-006,2026-01-28,B,120,104,87.01
PRODREC-0003237,MCH-005-02-02,LINE-005-02,PROD-003,2026-01-29,C,92,77,84.33
PRODREC-0003238,MCH-005-02-02,LINE-005-02,PROD-009,2026-01-29,C,108,97,90.03
PRODREC-0003239,MCH-005-02-02,LINE-005-02,PROD-010,2026-01-30,B,113,96,85.13
PRODREC-0003240,MCH-005-02-02,LINE-005-02,PROD-010,2026-01-30,A,87,81,94.19
PRODREC-0003241,MCH-005-02-03,LINE-005-02,PROD-006,2026-01-01,B,100,81,81.66
PRODREC-0003242,MCH-005-02-03,LINE-005-02,PROD-003,2026-01-01,A,85,67,79.88
PRODREC-0003243,MCH-005-02-03,LINE-005-02,PROD-003,2026-01-02,C,144,134,93.4
PRODREC-0003244,MCH-005-02-03,LINE-005-02,PROD-006,2026-01-02,C,99,87,88.2
PRODREC-0003245,MCH-005-02-03,LINE-005-02,PROD-002,2026-01-03,B,146,120,82.39
PRODREC-0003246,MCH-005-02-03,LINE-005-02,PROD-004,2026-01-03,A,90,71,79.49
PRODREC-0003247,MCH-005-02-03,LINE-005-02,PROD-009,2026-01-04,A,94,80,85.54
PRODREC-0003248,MCH-005-02-03,LINE-005-02,PROD-002,2026-01-04,C,135,124,92.57
PRODREC-0003249,MCH-005-02-03,LINE-005-02,PROD-009,2026-01-05,A,98,83,85.23
PRODREC-0003250,MCH-005-02-03,LINE-005-02,PROD-006,2026-01-05,C,146,125,86.16
PRODREC-0003251,MCH-005-02-03,LINE-005-02,PROD-009,2026-01-06,B,106,82,77.72
PRODREC-0003252,MCH-005-02-03,LINE-005-02,PROD-003,2026-01-06,A,136,130,95.71
PRODREC-0003253,MCH-005-02-03,LINE-005-02,PROD-008,2026-01-07,A,95,88,93.11
PRODREC-0003254,MCH-005-02-03,LINE-005-02,PROD-009,2026-01-07,A,112,100,89.78
PRODREC-0003255,MCH-005-02-03,LINE-005-02,PROD-007,2026-01-08,C,124,100,81.31
PRODREC-0003256,MCH-005-02-03,LINE-005-02,PROD-007,2026-01-08,B,103,90,87.86
PRODREC-0003257,MCH-005-02-03,LINE-005-02,PROD-001,2026-01-09,A,142,123,86.85
PRODREC-0003258,MCH-005-02-03,LINE-005-02,PROD-004,2026-01-09,B,130,108,83.32
PRODREC-0003259,MCH-005-02-03,LINE-005-02,PROD-007,2026-01-10,A,99,95,96.65
PRODREC-0003260,MCH-005-02-03,LINE-005-02,PROD-006,2026-01-10,B,98,83,85.28
PRODREC-0003261,MCH-005-02-03,LINE-005-02,PROD-004,2026-01-11,C,88,77,88.03
PRODREC-0003262,MCH-005-02-03,LINE-005-02,PROD-003,2026-01-11,B,90,77,86.33
PRODREC-0003263,MCH-005-02-03,LINE-005-02,PROD-005,2026-01-12,B,135,116,86.49
PRODREC-0003264,MCH-005-02-03,LINE-005-02,PROD-005,2026-01-12,C,141,117,83.16
PRODREC-0003265,MCH-005-02-03,LINE-005-02,PROD-001,2026-01-13,B,93,79,85.26
PRODREC-0003266,MCH-005-02-03,LINE-005-02,PROD-003,2026-01-13,C,117,96,82.59
PRODREC-0003267,MCH-005-02-03,LINE-005-02,PROD-003,2026-01-14,C,90,83,93.11
PRODREC-0003268,MCH-005-02-03,LINE-005-02,PROD-001,2026-01-14,A,93,79,85.08
PRODREC-0003269,MCH-005-02-03,LINE-005-02,PROD-003,2026-01-15,A,115,98,85.47
PRODREC-0003270,MCH-005-02-03,LINE-005-02,PROD-006,2026-01-15,A,98,86,87.87
PRODREC-0003271,MCH-005-02-03,LINE-005-02,PROD-003,2026-01-16,C,141,118,83.93
PRODREC-0003272,MCH-005-02-03,LINE-005-02,PROD-003,2026-01-16,A,114,97,85.48
PRODREC-0003273,MCH-005-02-03,LINE-005-02,PROD-006,2026-01-17,A,141,118,84.14
PRODREC-0003274,MCH-005-02-03,LINE-005-02,PROD-006,2026-01-17,B,142,125,88.17
PRODREC-0003275,MCH-005-02-03,LINE-005-02,PROD-010,2026-01-18,C,109,96,88.24
PRODREC-0003276,MCH-005-02-03,LINE-005-02,PROD-002,2026-01-18,B,92,81,88.62
PRODREC-0003277,MCH-005-02-03,LINE-005-02,PROD-008,2026-01-19,A,96,85,89.58
PRODREC-0003278,MCH-005-02-03,LINE-005-02,PROD-006,2026-01-19,C,143,128,89.59
PRODREC-0003279,MCH-005-02-03,LINE-005-02,PROD-002,2026-01-20,C,121,97,80.55
PRODREC-0003280,MCH-005-02-03,LINE-005-02,PROD-008,2026-01-20,A,83,76,91.7
PRODREC-0003281,MCH-005-02-03,LINE-005-02,PROD-005,2026-01-21,C,129,104,81.17
PRODREC-0003282,MCH-005-02-03,LINE-005-02,PROD-010,2026-01-21,C,148,119,80.99
PRODREC-0003283,MCH-005-02-03,LINE-005-02,PROD-007,2026-01-22,B,130,67,52.2
PRODREC-0003284,MCH-005-02-03,LINE-005-02,PROD-006,2026-01-22,B,87,60,69.85
PRODREC-0003285,MCH-005-02-03,LINE-005-02,PROD-009,2026-01-23,B,140,121,86.54
PRODREC-0003286,MCH-005-02-03,LINE-005-02,PROD-004,2026-01-23,A,91,85,93.62
PRODREC-0003287,MCH-005-02-03,LINE-005-02,PROD-006,2026-01-24,B,129,110,85.81
PRODREC-0003288,MCH-005-02-03,LINE-005-02,PROD-008,2026-01-24,C,116,104,90.19
PRODREC-0003289,MCH-005-02-03,LINE-005-02,PROD-005,2026-01-25,C,108,99,92.18
PRODREC-0003290,MCH-005-02-03,LINE-005-02,PROD-001,2026-01-25,A,134,117,88.03
PRODREC-0003291,MCH-005-02-03,LINE-005-02,PROD-003,2026-01-26,B,130,107,82.68
PRODREC-0003292,MCH-005-02-03,LINE-005-02,PROD-002,2026-01-26,C,117,101,87.04
PRODREC-0003293,MCH-005-02-03,LINE-005-02,PROD-010,2026-01-27,B,109,96,88.62
PRODREC-0003294,MCH-005-02-03,LINE-005-02,PROD-010,2026-01-27,C,108,96,89.1
PRODREC-0003295,MCH-005-02-03,LINE-005-02,PROD-007,2026-01-28,A,80,73,92.31
PRODREC-0003296,MCH-005-02-03,LINE-005-02,PROD-006,2026-01-28,A,138,108,78.48
PRODREC-0003297,MCH-005-02-03,LINE-005-02,PROD-004,2026-01-29,B,100,87,87.84
PRODREC-0003298,MCH-005-02-03,LINE-005-02,PROD-002,2026-01-29,A,133,110,82.89
PRODREC-0003299,MCH-005-02-03,LINE-005-02,PROD-010,2026-01-30,A,107,105,98.78
PRODREC-0003300,MCH-005-02-03,LINE-005-02,PROD-006,2026-01-30,C,141,130,92.24
PRODREC-0003301,MCH-005-02-04,LINE-005-02,PROD-009,2026-01-01,B,129,124,96.69
PRODREC-0003302,MCH-005-02-04,LINE-005-02,PROD-005,2026-01-01,A,93,88,95.4
PRODREC-0003303,MCH-005-02-04,LINE-005-02,PROD-004,2026-01-02,C,147,147,100.0
PRODREC-0003304,MCH-005-02-04,LINE-005-02,PROD-007,2026-01-02,B,92,85,92.7
PRODREC-0003305,MCH-005-02-04,LINE-005-02,PROD-007,2026-01-03,B,110,97,88.39
PRODREC-0003306,MCH-005-02-04,LINE-005-02,PROD-001,2026-01-03,C,100,97,97.48
PRODREC-0003307,MCH-005-02-04,LINE-005-02,PROD-008,2026-01-04,A,107,101,94.84
PRODREC-0003308,MCH-005-02-04,LINE-005-02,PROD-006,2026-01-04,A,91,91,100.0
PRODREC-0003309,MCH-005-02-04,LINE-005-02,PROD-004,2026-01-05,A,106,97,92.4
PRODREC-0003310,MCH-005-02-04,LINE-005-02,PROD-001,2026-01-05,B,113,111,98.62
PRODREC-0003311,MCH-005-02-04,LINE-005-02,PROD-005,2026-01-06,B,93,90,97.62
PRODREC-0003312,MCH-005-02-04,LINE-005-02,PROD-007,2026-01-06,C,129,102,79.54
PRODREC-0003313,MCH-005-02-04,LINE-005-02,PROD-002,2026-01-07,C,118,117,99.63
PRODREC-0003314,MCH-005-02-04,LINE-005-02,PROD-002,2026-01-07,C,110,110,100.0
PRODREC-0003315,MCH-005-02-04,LINE-005-02,PROD-004,2026-01-08,C,88,88,100.0
PRODREC-0003316,MCH-005-02-04,LINE-005-02,PROD-003,2026-01-08,A,147,128,87.45
PRODREC-0003317,MCH-005-02-04,LINE-005-02,PROD-008,2026-01-09,C,135,133,98.76
PRODREC-0003318,MCH-005-02-04,LINE-005-02,PROD-009,2026-01-09,A,86,77,89.83
PRODREC-0003319,MCH-005-02-04,LINE-005-02,PROD-003,2026-01-10,C,143,137,96.38
PRODREC-0003320,MCH-005-02-04,LINE-005-02,PROD-010,2026-01-10,B,107,99,92.68
PRODREC-0003321,MCH-005-02-04,LINE-005-02,PROD-006,2026-01-11,A,103,89,87.33
PRODREC-0003322,MCH-005-02-04,LINE-005-02,PROD-004,2026-01-11,C,132,126,95.76
PRODREC-0003323,MCH-005-02-04,LINE-005-02,PROD-008,2026-01-12,B,143,142,99.51
PRODREC-0003324,MCH-005-02-04,LINE-005-02,PROD-006,2026-01-12,C,135,119,88.6
PRODREC-0003325,MCH-005-02-04,LINE-005-02,PROD-006,2026-01-13,C,109,102,94.41
PRODREC-0003326,MCH-005-02-04,LINE-005-02,PROD-005,2026-01-13,A,115,104,91.16
PRODREC-0003327,MCH-005-02-04,LINE-005-02,PROD-005,2026-01-14,A,95,94,99.37
PRODREC-0003328,MCH-005-02-04,LINE-005-02,PROD-009,2026-01-14,C,121,121,100.0
PRODREC-0003329,MCH-005-02-04,LINE-005-02,PROD-007,2026-01-15,B,143,140,97.96
PRODREC-0003330,MCH-005-02-04,LINE-005-02,PROD-003,2026-01-15,C,96,90,94.31
PRODREC-0003331,MCH-005-02-04,LINE-005-02,PROD-002,2026-01-16,A,116,103,89.43
PRODREC-0003332,MCH-005-02-04,LINE-005-02,PROD-008,2026-01-16,A,134,109,81.81
PRODREC-0003333,MCH-005-02-04,LINE-005-02,PROD-005,2026-01-17,A,138,138,100.0
PRODREC-0003334,MCH-005-02-04,LINE-005-02,PROD-010,2026-01-17,A,104,103,99.45
PRODREC-0003335,MCH-005-02-04,LINE-005-02,PROD-003,2026-01-18,C,126,99,79.35
PRODREC-0003336,MCH-005-02-04,LINE-005-02,PROD-003,2026-01-18,B,137,131,96.27
PRODREC-0003337,MCH-005-02-04,LINE-005-02,PROD-006,2026-01-19,B,122,120,99.18
PRODREC-0003338,MCH-005-02-04,LINE-005-02,PROD-008,2026-01-19,A,117,107,91.67
PRODREC-0003339,MCH-005-02-04,LINE-005-02,PROD-003,2026-01-20,C,114,102,89.56
PRODREC-0003340,MCH-005-02-04,LINE-005-02,PROD-009,2026-01-20,B,122,112,91.85
PRODREC-0003341,MCH-005-02-04,LINE-005-02,PROD-009,2026-01-21,C,133,130,98.27
PRODREC-0003342,MCH-005-02-04,LINE-005-02,PROD-007,2026-01-21,B,81,78,96.85
PRODREC-0003343,MCH-005-02-04,LINE-005-02,PROD-004,2026-01-22,B,132,124,94.56
PRODREC-0003344,MCH-005-02-04,LINE-005-02,PROD-006,2026-01-22,B,129,124,96.48
PRODREC-0003345,MCH-005-02-04,LINE-005-02,PROD-009,2026-01-23,A,149,149,100.0
PRODREC-0003346,MCH-005-02-04,LINE-005-02,PROD-003,2026-01-23,A,128,107,83.89
PRODREC-0003347,MCH-005-02-04,LINE-005-02,PROD-001,2026-01-24,C,103,97,94.67
PRODREC-0003348,MCH-005-02-04,LINE-005-02,PROD-010,2026-01-24,A,103,94,91.99
PRODREC-0003349,MCH-005-02-04,LINE-005-02,PROD-010,2026-01-25,A,84,81,97.02
PRODREC-0003350,MCH-005-02-04,LINE-005-02,PROD-004,2026-01-25,C,118,103,87.85
PRODREC-0003351,MCH-005-02-04,LINE-005-02,PROD-003,2026-01-26,B,109,103,94.81
PRODREC-0003352,MCH-005-02-04,LINE-005-02,PROD-010,2026-01-26,A,83,82,99.78
PRODREC-0003353,MCH-005-02-04,LINE-005-02,PROD-007,2026-01-27,B,147,147,100.0
PRODREC-0003354,MCH-005-02-04,LINE-005-02,PROD-006,2026-01-27,C,96,88,92.37
PRODREC-0003355,MCH-005-02-04,LINE-005-02,PROD-005,2026-01-28,A,106,103,97.22
PRODREC-0003356,MCH-005-02-04,LINE-005-02,PROD-002,2026-01-28,C,108,102,94.89
PRODREC-0003357,MCH-005-02-04,LINE-005-02,PROD-002,2026-01-29,C,90,90,100.0
PRODREC-0003358,MCH-005-02-04,LINE-005-02,PROD-003,2026-01-29,B,125,117,93.94
PRODREC-0003359,MCH-005-02-04,LINE-005-02,PROD-007,2026-01-30,C,147,131,89.36
PRODREC-0003360,MCH-005-02-04,LINE-005-02,PROD-010,2026-01-30,B,124,110,89.17
PRODREC-0003361,MCH-005-03-01,LINE-005-03,PROD-005,2026-01-01,A,117,109,93.93
PRODREC-0003362,MCH-005-03-01,LINE-005-03,PROD-004,2026-01-01,A,105,101,96.35
PRODREC-0003363,MCH-005-03-01,LINE-005-03,PROD-003,2026-01-02,B,87,87,100.0
PRODREC-0003364,MCH-005-03-01,LINE-005-03,PROD-010,2026-01-02,A,104,104,100.0
PRODREC-0003365,MCH-005-03-01,LINE-005-03,PROD-005,2026-01-03,C,101,98,97.05
PRODREC-0003366,MCH-005-03-01,LINE-005-03,PROD-003,2026-01-03,C,136,129,95.22
PRODREC-0003367,MCH-005-03-01,LINE-005-03,PROD-004,2026-01-04,A,92,84,92.2
PRODREC-0003368,MCH-005-03-01,LINE-005-03,PROD-005,2026-01-04,A,121,121,100.0
PRODREC-0003369,MCH-005-03-01,LINE-005-03,PROD-006,2026-01-05,B,94,80,85.4
PRODREC-0003370,MCH-005-03-01,LINE-005-03,PROD-007,2026-01-05,C,116,116,100.0
PRODREC-0003371,MCH-005-03-01,LINE-005-03,PROD-001,2026-01-06,C,144,144,100.0
PRODREC-0003372,MCH-005-03-01,LINE-005-03,PROD-002,2026-01-06,A,107,107,100.0
PRODREC-0003373,MCH-005-03-01,LINE-005-03,PROD-003,2026-01-07,A,98,89,91.73
PRODREC-0003374,MCH-005-03-01,LINE-005-03,PROD-001,2026-01-07,B,87,84,97.07
PRODREC-0003375,MCH-005-03-01,LINE-005-03,PROD-007,2026-01-08,A,143,143,100.0
PRODREC-0003376,MCH-005-03-01,LINE-005-03,PROD-003,2026-01-08,C,102,101,99.14
PRODREC-0003377,MCH-005-03-01,LINE-005-03,PROD-006,2026-01-09,B,139,139,100.0
PRODREC-0003378,MCH-005-03-01,LINE-005-03,PROD-007,2026-01-09,C,140,133,95.54
PRODREC-0003379,MCH-005-03-01,LINE-005-03,PROD-007,2026-01-10,B,85,85,100.0
PRODREC-0003380,MCH-005-03-01,LINE-005-03,PROD-010,2026-01-10,B,81,79,98.46
PRODREC-0003381,MCH-005-03-01,LINE-005-03,PROD-009,2026-01-11,C,149,142,95.61
PRODREC-0003382,MCH-005-03-01,LINE-005-03,PROD-001,2026-01-11,B,93,93,100.0
PRODREC-0003383,MCH-005-03-01,LINE-005-03,PROD-002,2026-01-12,A,99,93,94.12
PRODREC-0003384,MCH-005-03-01,LINE-005-03,PROD-009,2026-01-12,A,80,78,97.6
PRODREC-0003385,MCH-005-03-01,LINE-005-03,PROD-008,2026-01-13,B,116,114,98.32
PRODREC-0003386,MCH-005-03-01,LINE-005-03,PROD-009,2026-01-13,A,132,132,100.0
PRODREC-0003387,MCH-005-03-01,LINE-005-03,PROD-004,2026-01-14,B,131,124,95.25
PRODREC-0003388,MCH-005-03-01,LINE-005-03,PROD-001,2026-01-14,B,126,123,97.98
PRODREC-0003389,MCH-005-03-01,LINE-005-03,PROD-001,2026-01-15,A,86,84,98.31
PRODREC-0003390,MCH-005-03-01,LINE-005-03,PROD-008,2026-01-15,A,143,143,100.0
PRODREC-0003391,MCH-005-03-01,LINE-005-03,PROD-010,2026-01-16,B,146,125,85.73
PRODREC-0003392,MCH-005-03-01,LINE-005-03,PROD-005,2026-01-16,C,93,93,100.0
PRODREC-0003393,MCH-005-03-01,LINE-005-03,PROD-010,2026-01-17,A,131,120,91.93
PRODREC-0003394,MCH-005-03-01,LINE-005-03,PROD-007,2026-01-17,B,89,78,88.55
PRODREC-0003395,MCH-005-03-01,LINE-005-03,PROD-005,2026-01-18,B,134,126,94.53
PRODREC-0003396,MCH-005-03-01,LINE-005-03,PROD-008,2026-01-18,C,110,100,91.62
PRODREC-0003397,MCH-005-03-01,LINE-005-03,PROD-005,2026-01-19,A,84,76,90.93
PRODREC-0003398,MCH-005-03-01,LINE-005-03,PROD-006,2026-01-19,B,127,116,92.13
PRODREC-0003399,MCH-005-03-01,LINE-005-03,PROD-005,2026-01-20,B,102,95,93.53
PRODREC-0003400,MCH-005-03-01,LINE-005-03,PROD-008,2026-01-20,C,142,131,92.43
PRODREC-0003401,MCH-005-03-01,LINE-005-03,PROD-003,2026-01-21,A,81,81,100.0
PRODREC-0003402,MCH-005-03-01,LINE-005-03,PROD-009,2026-01-21,B,127,126,99.66
PRODREC-0003403,MCH-005-03-01,LINE-005-03,PROD-009,2026-01-22,B,93,84,90.92
PRODREC-0003404,MCH-005-03-01,LINE-005-03,PROD-009,2026-01-22,A,107,105,98.85
PRODREC-0003405,MCH-005-03-01,LINE-005-03,PROD-003,2026-01-23,A,135,127,94.22
PRODREC-0003406,MCH-005-03-01,LINE-005-03,PROD-001,2026-01-23,B,120,110,91.76
PRODREC-0003407,MCH-005-03-01,LINE-005-03,PROD-004,2026-01-24,B,93,84,91.0
PRODREC-0003408,MCH-005-03-01,LINE-005-03,PROD-007,2026-01-24,C,107,107,100.0
PRODREC-0003409,MCH-005-03-01,LINE-005-03,PROD-007,2026-01-25,B,118,110,93.63
PRODREC-0003410,MCH-005-03-01,LINE-005-03,PROD-005,2026-01-25,B,95,93,98.75
PRODREC-0003411,MCH-005-03-01,LINE-005-03,PROD-003,2026-01-26,C,97,92,95.77
